Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11,Column12,Column13,Column14,Column15,Column16,Column17,Column18,Column19,Column20,Column21,Column22,Column23,Column24,Column25,Column26,Column27,Column28,Column29,Column30,Column31,Column32,Column33,Column34,Column35,Column36,Column37,Column38,Column39,Column40,Column41,Column42,Column43,Column44,Column45,Column46,Column47,Column48,Column49,Column50,Column51,Column52,Column53,Column54,Column55,Column56,Column57,Column58,Column59
4.054933,4.032517,3.948165,3.95406,3.946007,3.995891,3.939803,3.981132,4.076492,4.120573,4.12228,4.129148,2.705716,3.989596,3.964531,3.976233,4.080812,4.000448,3.95313,3.956579,3.997664,3.987366,3.988236,3.955393,3.946364,4.057304,3.936187,3.945652,3.964945,4.193234,3.287437,3.139639,2.817129,3.671875,5.789148,4.908756,4.324558,4.210078,3.106841,3.907251,4.003736,4.01878,3.964034,4.454265,3.530095,3.791383,4.075927,3.877912,4.090712,3.335022,3.737677,3.910629,4.005617,3.951145,3.986757,3.918374,3.933978,4.074895,3.243497
4.06581,4.042283,3.958695,3.964884,3.956483,4.00613,3.950185,3.991877,4.087065,4.130676,4.132876,4.139583,2.730407,3.999939,3.975271,3.987173,4.091225,4.01116,3.963715,3.967595,4.008557,3.997893,3.999148,3.965902,3.957262,4.06837,3.946623,3.955575,3.975423,4.19947,3.300613,3.142703,2.82633,3.680269,5.793501,4.911731,4.332411,4.220812,3.115723,3.918432,4.014711,4.029066,3.974496,4.465683,3.537462,3.800727,4.08731,3.88803,4.100687,3.344771,3.734866,3.920897,4.016484,3.961268,3.997416,3.928605,3.944448,4.084687,3.251205
4.069389,4.045562,3.962106,3.968451,3.960007,4.009588,3.953643,3.995275,4.090627,4.134045,4.13643,4.143128,2.740159,4.003311,3.978999,3.990759,4.094755,4.014852,3.967145,3.971281,4.01211,4.001415,4.002698,3.969565,3.960755,4.071909,3.950138,3.95886,3.979009,4.201488,3.30466,3.144146,2.829434,3.683113,5.795322,4.913487,4.335487,4.224796,3.119,3.922176,4.018372,4.032462,3.977895,4.469591,3.539983,3.803753,4.090978,3.89145,4.104014,3.347515,3.735893,3.92432,4.020102,3.964554,4.000985,3.932031,3.947883,4.088025,3.254483
4.070609,4.046704,3.963257,3.969671,3.961249,4.010811,3.954841,3.996385,4.091873,4.135213,4.137664,4.144388,2.743904,4.004456,3.980343,3.991978,4.096012,4.016166,3.968303,3.972568,4.013311,4.002642,4.003891,3.970902,3.961919,4.073077,3.951382,3.959997,3.980283,4.20214,3.305891,3.144806,2.830509,3.684096,5.796092,4.914396,4.336727,4.22632,3.120247,3.923476,4.019645,4.033625,3.979254,4.470994,3.54086,3.804743,4.092209,3.892655,4.105169,3.348345,3.73707,3.925527,4.021341,3.965682,4.002229,3.933231,3.949066,4.089204,3.255894
4.071026,4.047094,3.963649,3.970087,3.961673,4.011232,3.955252,3.996759,4.092298,4.135614,4.138086,4.144819,2.745037,4.004845,3.980808,3.992396,4.096442,4.016615,3.968701,3.973011,4.013723,4.003058,4.004292,3.971357,3.962317,4.073469,3.951809,3.960385,3.980718,4.202356,3.306301,3.145029,2.830874,3.684427,5.796353,4.914708,4.337152,4.226838,3.12067,3.923916,4.020075,4.034026,3.979714,4.47148,3.541154,3.805074,4.09263,3.893068,4.105565,3.34863,3.737489,3.925939,4.021766,3.966066,4.002651,3.933648,3.949469,4.089608,3.256379
4.071254,4.047302,3.963861,3.970318,3.961903,4.011458,3.955467,3.996968,4.092527,4.135824,4.138307,4.145038,2.745923,4.00506,3.981046,3.992615,4.096664,4.016855,3.968904,3.973241,4.013938,4.003284,4.004522,3.971609,3.962536,4.073695,3.952043,3.960593,3.980947,4.20244,3.306498,3.145103,2.83106,3.684578,5.796458,4.914814,4.337347,4.22707,3.120862,3.924154,4.020319,4.034232,3.97997,4.471792,3.541276,3.805229,4.092857,3.893293,4.105772,3.348793,3.737643,3.926136,4.022018,3.96625,4.00286,3.933875,3.949667,4.089841,3.256595
4.071567,4.047567,3.964151,3.970654,3.962207,4.011746,3.955722,3.99729,4.092819,4.136072,4.138568,4.145256,2.747468,4.00538,3.981283,3.99288,4.096913,4.017142,3.969139,3.973503,4.014199,4.003579,4.004882,3.971941,3.962857,4.074065,3.952372,3.960863,3.981212,4.202492,3.306732,3.144999,2.831287,3.684706,5.79647,4.914702,4.337457,4.227181,3.120962,3.924458,4.020678,4.03446,3.980343,4.472309,3.54135,3.805379,4.093166,3.893592,4.106023,3.349168,3.737354,3.926367,4.022359,3.966489,4.003136,3.934159,3.949924,4.090117,3.256781
4.071273,4.047318,3.963879,3.970339,3.961923,4.011475,3.955482,3.996988,4.092545,4.135839,4.138322,4.14505,2.746014,4.005079,3.981059,3.992631,4.096679,4.016872,3.968918,3.973257,4.013954,4.003301,4.004545,3.971631,3.962555,4.073718,3.952063,3.960609,3.980963,4.202441,3.306512,3.145097,2.831073,3.684585,5.796457,4.914806,4.337354,4.227077,3.120868,3.924173,4.020342,4.034245,3.979994,4.471825,3.541278,3.805237,4.092876,3.89331,4.105787,3.348819,3.737629,3.926152,4.022037,3.966265,4.002878,3.933892,3.949683,4.089857,3.256599
4.071336,4.047373,3.963938,3.970403,3.961981,4.011533,3.955538,3.997052,4.092606,4.135893,4.13838,4.145104,2.74624,4.005142,3.981115,3.992689,4.096735,4.016934,3.968971,3.973314,4.014011,4.003363,4.004613,3.971694,3.962618,4.073787,3.952126,3.960664,3.981021,4.202464,3.306577,3.145098,2.831122,3.684622,5.796468,4.914801,4.337387,4.227121,3.120906,3.924238,4.02041,4.034296,3.980065,4.47191,3.541306,3.805281,4.092939,3.89337,4.105841,3.348872,3.73759,3.926202,4.022104,3.966317,4.002936,3.933953,3.949738,4.089915,3.256628
4.071477,4.047493,3.964067,3.970554,3.962117,4.011668,3.955652,3.997191,4.092738,4.136004,4.138499,4.145204,2.747145,4.005288,3.981227,3.992807,4.096851,4.017065,3.969076,3.973434,4.014127,4.003497,4.004772,3.971841,3.962762,4.073951,3.952279,3.960786,3.981142,4.202485,3.306673,3.145055,2.831224,3.684679,5.796479,4.914762,4.337442,4.227175,3.120954,3.924375,4.020571,4.034399,3.980231,4.472146,3.541339,3.805345,4.093076,3.89351,4.105955,3.349031,3.737493,3.926309,4.022253,3.966433,4.003067,3.934058,3.949858,4.090034,3.256726
4.071526,4.047537,3.964113,3.970606,3.962169,4.011715,3.955697,3.997239,4.092786,4.136048,4.138543,4.145245,2.74726,4.005334,3.981272,3.992853,4.096893,4.017113,3.969117,3.973481,4.014172,4.003543,4.004824,3.971901,3.962811,4.074003,3.952329,3.960831,3.981187,4.202494,3.306707,3.145055,2.831261,3.684703,5.796492,4.914766,4.337473,4.227209,3.120983,3.924422,4.020626,4.034442,3.980289,4.472226,3.541355,3.80537,4.093126,3.893556,4.105998,3.349088,3.737503,3.926341,4.022319,3.966458,4.003099,3.934123,3.949889,4.090093,3.256768
